Doc ID,Clinical Trial,Multicenter Study,Comparative Study,Randomized Controlled Trial,Non-U.S. Gov't,"N.I.H., Extramural",Letter,Non-P.H.S.,Pragmatic Clinical Trial,Observational Study,Phase I,Phase II,Phase III,Phase IV,pval-1,pval-2,pval-3,pval-4,pval-5,n-1,n-2,n-3,n-4,n-5,funding-1,funding-2,funding-3,funding-4,funding-5,sections,characters,words,sentences,chars-per-word-mean,chars-per-word-stdev,words-per-sentence-mean,words-per-sentence-stdev,syallables-per-word-mean,syallables-per-word-stdev,ARI,hard-word-ratio,lexical-density,gunning-fog-index,coleman-liau-index,SMOG,flesch-kincaid-index
19560810,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,57,16,155,461,153,Schering-Plough Research Institute,Schering-Plough,Centocor,Novartis,Genentech,20,40714,7515,206,4.59001996007984,3.3367444694062858,36.480582524271846,33.83787907282037,1.2075848303393213,1.0244410332594414,20.119999999999997,0.1426480372588157,0.1925482368596141,14.649292224612266,11.763869594145042,16.161029392431512,67.6455320911575
22033040,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0.032,0.025,0.023,0.026,0.024,0,0,0,0,0,AstraZeneca LP,0,0,0,0,26,33254,5562,170,5.140237324703344,4.169028363787497,32.71764705882353,24.166881227768357,1.2101761956130888,1.1965018032004962,18.119999999999997,0.1553398058252427,0.18320747932398418,13.14919474585951,15.065228335131248,16.007957749861845,71.24568208642683
20347835,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,21,19,0,0,0,0,0,0,0,23,15481,2742,85,4.74835886214442,3.274522593869165,32.258823529411764,21.131759522202632,1.2848285922684173,1.0010401721325668,18.119999999999997,0.13566739606126915,0.2800875273522976,12.957796370189214,12.770094821298322,15.080174202273003,65.39579521173897
21256649,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Columbia University,0,0,0,0,12,15564,2663,101,4.948178745775441,3.418078987096019,26.366336633663366,20.3247252243553,1.371761171610965,1.0200342857674254,15.119999999999997,0.1708599324070597,0.2568531731130304,10.61487862642817,14.090244085617723,15.254328935268532,64.02217319854407
19070889,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,704,191,13,0,National Cancer Research Network,MRC,MRC CTU,0,0,22,33731,5970,188,4.804522613065327,3.559580191416837,31.75531914893617,22.36674678914403,1.2244556113902847,0.9876718584078862,17.619999999999997,0.1440536013400335,0.20100502512562815,12.759749100110483,13.11063986599665,15.347525265043235,71.0144063402117
18508207,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0.03,0.003,0.0019,0.07,0.05,35,0,0,0,0,National Institute on Drug Abuse,Britannia Pharmaceuticals Limited,Department of Veterans Affairs Cooperative Studies Program,NIDA,FDA,29,31575,5684,203,4.6938775510204085,3.3351514850536894,28.0,24.873939601259963,1.264426460239268,1.0629689412508736,16.119999999999997,0.1539408866995074,0.2163969035890218,11.261576354679804,12.548571428571428,14.989543891791943,71.44452146375795
18005834,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,30695,5387,205,4.812140337850381,3.288794453993901,26.278048780487804,14.73054975641627,1.236309634304808,0.9105571383591043,15.119999999999997,0.12455912381659551,0.18488954891405235,10.561043161721761,13.293009095971783,13.464547025625556,75.57098542561815
19563951,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,247,100,259,0,Gävleborg Research and Development Center,Swedish Research Foundation,Pfizer AB Sweden,0,0,15,20138,3645,131,4.63758573388203,3.163503228519714,27.82442748091603,15.362031574397227,1.3165980795610426,1.0153755112991458,15.619999999999997,0.16021947873799725,0.29410150891632375,11.19385878386161,12.22229903978052,15.190999664292121,67.20900857600604
22033341,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,57,0,0,0,0,Faculty of Dentistry,New Zealand Dental Research Foundation,University of Otago Fuller Scholarship,0,0,11,23266,4019,153,4.89897984573277,3.200648026461214,26.26797385620915,17.222616150049433,1.3199800945508833,0.9640711630163764,15.119999999999997,0.15376959442647425,0.20726548892759392,10.56869738025425,13.803931326200548,14.610463261953743,68.50269053694302
20347838,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003,0.318,0.000,0.028,0.007,0,0,0,0,0,0,0,0,0,0,19,8146,1472,50,4.658288043478261,3.1132181174498976,29.44,20.506007084037897,1.232336956521739,1.0022582228830055,16.619999999999997,0.13179347826086957,0.3172554347826087,11.82871739130435,12.302690217391302,14.381905143607526,72.6976934782609
21256809,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,844,774,284,855,300,Swedish Cancer Society,Stockholm County Council,Merck,Schering-Plough,Radiumhemmet Research Funds,22,29056,5210,171,4.735508637236085,3.3416092889605684,30.46783625730994,21.708303250059878,1.2001919385796544,1.0138541120151234,17.119999999999997,0.1435700575815739,0.20479846449136277,12.244562525956606,12.732729366602687,15.077167831757599,74.37390819499167
19081156,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.05,0.02,0,0,0,17,20,12,0,0,0,0,0,0,0,14,6950,1313,48,4.396801218583397,2.888722099779517,27.354166666666668,16.735094458198397,1.271896420411272,0.9233949076574994,15.619999999999997,0.12033511043412033,0.32901751713632904,10.989800710840315,10.819436405178976,13.493707505834458,71.46808366653975
18511355,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0003,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6419,1162,51,4.657487091222031,3.5963039527895235,22.784313725490197,12.78798455659092,1.1764199655765921,0.9693353470315909,13.119999999999997,0.1359724612736661,0.36316695352839934,9.168114474705545,12.505955249569709,13.184246238735316,84.18379248084777
23228505,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,30,28,0,0,0,0,0,0,0,19,22401,4050,165,4.683456790123457,3.3212827554648383,24.545454545454547,17.561859836488896,1.265925925925926,1.0741682703659994,14.119999999999997,0.14617283950617285,0.1962962962962963,9.876650953984289,12.592651851851851,13.95001080018011,74.82403030303033
18006026,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,18811,3421,156,4.630225080385852,3.1847238960941993,21.92948717948718,13.156189358814956,1.2931891259865536,0.9933931000982035,12.619999999999997,0.1417714118678749,0.2741888336743642,8.828503436542022,12.381514177141188,13.201976422505982,75.1727704543581
22035998,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,303,0,0,0,0,National Institutes of Health NIDA,VA Quality Enhancement Research Initiative,0,0,0,27,36592,6540,200,4.752905198776759,3.458815316723668,32.7,17.655269545197193,1.3218654434250765,1.0785067695525592,18.119999999999997,0.16850152905198776,0.24571865443425076,13.147400611620796,12.788061162079511,16.53885166436724,61.81468348623852
20348032,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.001,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,29,23601,4162,141,4.804661220567035,3.3463883824262237,29.5177304964539,17.1053888070729,1.4209514656415185,1.050693999739656,16.619999999999997,0.17900048053820278,0.23666506487265737,11.878692390796843,13.16148966842864,16.260575140352746,56.662009552826845
21257114,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,264,0,0,0,0,0,0,0,0,0,17,20518,3491,141,4.983672300200515,3.503746227657717,24.75886524822695,13.506030774234503,1.5055857920366658,1.0928921873984434,14.119999999999997,0.19106273274133487,0.2744199369808078,9.979971192387316,14.350558579203664,15.554154330117957,54.332193766747736
19083426,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,18126,3178,143,4.842983008181246,3.5861030217082073,22.223776223776223,12.27296328900374,1.250157331655129,1.0232767087636916,13.119999999999997,0.1460037759597231,0.2315921963499056,8.947911999894378,13.619874134675896,13.419586501985826,78.51455687484321
18513526,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ministry of the Interior and Health,Danish Research Council,Bristol Meyers Squibb,Center for Clinical Intervention Research,Copenhagen Trial Unit,31,23888,4159,167,4.87569127194037,3.4295189022392005,24.904191616766468,15.136819202775719,1.35080548208704,1.0809315803661803,14.119999999999997,0.16326039913440732,0.2430872805962972,10.026980806360351,13.710690069728301,14.648280601784439,67.27910172441847
19573672,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,21,14985,2666,98,4.730682670667667,3.2249397601913286,27.20408163265306,12.84961324274442,1.3765941485371342,1.052285593807567,15.619999999999997,0.1714178544636159,0.25993998499624904,10.950199794846672,12.786886721680421,15.465544179746445,62.7629921766156
18022061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029,0.058,0.605,0.603,0.001,660,634,26,23,872,0,0,0,0,0,32,20487,3689,124,4.711303876389265,3.3573961893925026,29.75,15.901436760774498,1.2716183247492545,1.0568917901984571,16.619999999999997,0.1591217132014096,0.26619680130116563,11.963648685280564,12.607004608294925,15.55858526495015,69.05983972621308
23228527,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,21538,3704,149,4.924946004319654,3.2369363943328113,24.859060402684563,11.2574420635371,1.4500539956803455,1.0749546345511782,14.119999999999997,0.17467602591792655,0.25944924406047515,10.013494571440996,14.001835853131745,15.033402163503748,58.92848565671797
22040533,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0.531,0.006,0.010,0.001,0.947,0,0,0,0,0,GlaxoSmithKline,0,0,0,0,25,24636,4358,145,4.768242312987609,3.365976354346662,30.055172413793102,18.175372268212893,1.2452960073428179,1.0824469511160364,17.119999999999997,0.1413492427719137,0.2065167508031207,12.078608662626007,12.934648921523632,14.903839039497896,70.97695777879763
21257263,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0.0001,0.03,0.012,0.013,0.02,0,0,0,0,0,UT,Reckitt Benckiser Healthcare,Reckitt Benckiser Healthcare UK Ltd,0,0,17,36530,6394,181,4.857366280888333,3.8763526029368114,35.32596685082873,29.310954337907432,1.2261495151704722,1.1128035041297928,19.619999999999997,0.15060994682514858,0.18016890835157962,14.190630719061552,13.35464497966844,16.306168145726765,67.24689466298692
20350619,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50,214,0,0,0,0,0,0,0,0,22,34851,5916,202,5.012677484787019,3.414603642732753,29.287128712871286,17.60418122747599,1.4301893171061528,1.0875012185327413,16.619999999999997,0.18728870858688304,0.24019607843137256,11.789766968583269,14.390216362407035,16.508576813462483,56.11454812925514
19083445,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,18,20901,3775,114,4.7141721854304635,3.6382015897490168,33.1140350877193,18.221235676860072,1.24,1.079402344047667,18.619999999999997,0.14728476821192052,0.20980132450331127,13.304527942372488,12.55229668874172,15.745338950779185,68.32025438596492
18513531,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,102,27,10,50,52,Veterans Affairs Medical Center,Veterans Administration Clinical Science Research and Development Service,0,0,0,19,18456,3363,99,4.637228664882545,3.436663216897496,33.96969696969697,28.556587054354893,1.3098424026167113,1.0967531720851913,18.619999999999997,0.17900683913172763,0.26761819803746656,13.65948152353148,12.083925066904545,17.216329312287414,61.54309031438383
19573818,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,19,18217,3212,140,4.8041718555417185,3.4646330790143924,22.942857142857143,10.504134653071926,1.25373599003736,1.107681221868934,13.119999999999997,0.15877957658779576,0.2163760896637609,9.240654687777976,13.362104607721044,14.03260196037952,77.48193524283936
18023151,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.029,0.023,0,0,0,22,0,0,0,0,0,0,0,0,0,16,12750,2181,80,4.959651535992664,3.437679058566957,27.2625,14.610334256566741,1.3567171022466757,1.0647283073844187,15.619999999999997,0.1632278771205869,0.2691425951398441,10.970291150848235,14.131572673085739,15.180151468647871,64.38529564993125
22047664,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.898,0.3,0,0,0,387,215,280,0,0,0,0,0,0,0,22,17231,3170,127,4.566246056782334,3.2487387813304136,24.96062992125984,15.15758575595917,1.2769716088328076,1.1231995669538146,14.119999999999997,0.1640378548895899,0.21608832807570977,10.049867110459772,11.88924921135646,14.68875165810341,73.46816252266576
23234802,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0.219,0.03,0.002,0.615,0.041,0,0,0,0,0,ECFC,Cystic Fibrosis Foundation,Royal Brompton,NIHR Respiratory Disease Biomedical Research Unit,Harefield NHS Foundation Trust and Imperial College London,29,19865,3647,150,4.615848642720044,3.4227949025205344,24.313333333333333,16.01850300367507,1.1691801480669044,1.1087183108711127,14.119999999999997,0.13709898546750754,0.27913353441184535,9.780172927520336,12.203268439813545,13.5591,83.24432614020657
21262413,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,19560,3479,139,4.754527162977867,3.240164761515458,25.028776978417266,14.968280506875171,1.3909169301523425,1.0691958543535167,14.619999999999997,0.17188847369933888,0.2319632078183386,10.080266180846642,12.994055763150332,14.978275383383732,63.75921907601831
20350694,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Health Hero Network,Philips Medical Systems ` Inc,GlaxoSmithKline ` Inc,0,0,19,24265,4004,139,5.171328671328672,3.6374021103368954,28.805755395683452,21.606117524013296,1.5062437562437563,1.2551625122422247,20.83,0.1993006993006993,0.23751248751248752,11.60202243799366,15.335044955044957,16.81706800323386,50.16893649515953
19084098,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,American Medical Systems,0,0,0,0,12,15705,2641,85,5.09201060204468,3.512566262919845,31.070588235294117,23.937313090303036,1.400605831124574,1.1294059236169167,17.619999999999997,0.1927300265051117,0.23324498296099963,12.505327304719692,14.815615297235897,17.108687736915478,56.80709962803755
19573904,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650,328,327,234,655,French Ministry of Health,Clinical Research Hospital Programme,0,0,0,20,25765,4555,139,4.80417124039517,3.3638041009428092,32.76978417266187,29.395434069868397,1.2746432491767288,1.0241520257121999,18.119999999999997,0.14906695938529088,0.24720087815587266,13.167540452818868,13.088140504939624,15.75529297875217,65.73885018439695
18024209,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.05,0.01,0.001,0.008,0,0,0,0,0,0,0,0,0,0,0,17,18693,3412,117,4.63569753810082,3.244921252853541,29.162393162393162,16.699657886727678,1.3048065650644782,0.9871367331851314,16.619999999999997,0.15562719812426729,0.2532239155920281,11.727208144206973,12.176635404454863,15.299343439825488,66.8485355357161
22050864,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001,0.04,0.006,0.022,0.03,95,20,100,0,0,0,0,0,0,0,18,38225,6590,252,4.940971168437025,3.626851300274902,26.150793650793652,15.7783792058508,1.2851289833080426,1.102429975223213,15.119999999999997,0.17147192716236723,0.1669195751138088,10.52890623118241,14.054415781487098,15.226272879093141,71.57003245658406
23237107,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Scientific Connexions,AstraZeneca Pharmaceuticals LP,Whitehouse Station,Amylin,Heart Association,8,8635,1517,49,4.8180619644034275,3.23810845610006,30.959183673469386,16.776669295574177,1.2551087673038892,1.1061940718960994,17.119999999999997,0.15754779169413316,0.26697429136453527,12.446692586065408,13.207224785761369,15.745802025489862,69.22922685751956
21266301,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,0,0,0,National Institute on Drug Abuse,0,0,0,0,25,29803,5357,185,4.703938771700579,3.340811942982053,28.956756756756757,16.54861974640675,1.3438491693111816,1.0569924610567345,16.119999999999997,0.15213739033040882,0.2170991226432705,11.643557658834867,12.582997946611911,15.119616083386319,63.754252168165934
20356588,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,Royal Women s Hospital,Australian Gynaecological Endoscopy Society Research Foundation,L.E.W. Carty Charitable Fund,0,0,16,20278,3578,154,4.796254891000559,3.305964561474858,23.233766233766232,12.571256876234136,1.4239798770262717,1.1422362899326624,13.619999999999997,0.16685299049748462,0.23504751257685857,9.360247689705487,13.304114030184458,14.377007623602307,62.7840296763047
18513662,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,College of Nursing,Association of Women s Health,0,0,0,18,36720,6735,232,4.5866369710467705,3.0005740794992852,29.030172413793103,19.467231741016914,1.310913140311804,0.9547842620660627,16.619999999999997,0.1285820341499629,0.17802524127691166,11.663501779177228,11.891432813659982,14.166324831576034,66.46612332962141
19084453,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.05,0.73,0.87,0.72,0.94,0,0,0,0,0,0,0,0,0,0,13,13419,2313,51,4.907479463899698,3.4380453707215053,45.35294117647059,50.92772271736162,1.4440121054907047,1.1305808256493357,24.619999999999997,0.17207090358841332,0.28793774319066145,18.2100048320236,13.518132295719845,19.087942321274248,38.63834058136875
18031745,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.387,0,0,0,0,50,150,0,0,0,0,0,0,0,0,9,10988,2036,91,4.539292730844794,3.4181087764482547,22.373626373626372,10.376949189481198,1.300589390962672,1.0447840876572445,13.119999999999997,0.16895874263261296,0.2362475442043222,9.017034046503595,11.827858546168958,14.236271072364431,74.09590675532719
22056165,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.12,0.97,0.61,0.57,0.99,610,0,0,0,0,Ghent University,0,0,0,0,32,25239,4758,181,4.458806221101303,3.3266376384538074,26.287292817679557,17.222249945521156,1.2627154266498528,1.054946091919484,15.119999999999997,0.14291719209751996,0.20470786044556535,10.572084003910831,11.215124001681374,14.201967540980995,73.32767269547773
23238118,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.001,0.048,0.079,0.90,0.028,0,0,0,0,0,0,0,0,0,0,27,21197,3763,156,4.756311453627425,3.365614723577841,24.121794871794872,17.468623650463194,1.3066702099388785,1.0559580270267455,14.119999999999997,0.13606165293648684,0.22854105766675525,9.703142609892545,13.036035078394896,13.478558254123552,71.8070784442991
20359643,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Arizant Healthcare,FAAN,BSN,MSN,Educational Services for Nursing,14,13474,2299,63,4.956502827316225,3.357807256935828,36.492063492063494,15.954444234589102,1.4223575467594607,0.9669084198684162,20.119999999999997,0.14136581122227054,0.22183558068725534,14.653371721314308,13.91860809047412,16.104368141095712,49.46410709970519
18514614,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.05,0.01,0.001,0,0,0,0,0,0,0,0,0,0,0,0,19,14917,2778,105,4.529877609791217,3.3189594144348855,26.457142857142856,15.231564248315056,1.2343412526997841,1.039623446304837,15.119999999999997,0.1537077033837293,0.2861771058315335,10.644340224210636,11.62790496760259,14.649411540926312,75.5557300215983
21266302,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,410,292,476,354,77,0,0,0,0,0,20,26903,4886,123,4.659639787146951,3.298117727698201,39.72357723577236,30.43329195518687,1.3495702005730659,1.0562609481682599,21.619999999999997,0.16639377814162915,0.24887433483422022,15.955988405565598,12.12632828489562,17.816254143307283,52.3419301372097
19091331,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1,0.03,0.01,0.04,0.02,548,0,0,0,0,0,0,0,0,0,27,33528,5977,248,4.7236071607830015,3.36051664581148,24.100806451612904,19.114028152681392,1.3782834197758072,1.0681787924947794,14.119999999999997,0.16111761753387988,0.17868495900953657,9.704769627658713,12.844490547097202,14.386348132833955,65.76990413857965
18031818,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.009,0.029,0.470,0.049,0.003,90,0,0,0,0,United,Hillingdon Hospital Research and Development Fund,Ophthalmology Department,0,0,26,42791,7567,243,4.779833487511564,3.3948695293184454,31.13991769547325,17.83617398638332,1.2259812343068588,1.0564500879573389,17.619999999999997,0.13809964318752477,0.17285582132945684,12.51120693546431,12.978511959825557,14.975869653984493,71.5099711167344
23246119,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.48,0.06,0.114,0.74,0.99,40,20,0,0,0,0,0,0,0,0,16,16511,3034,114,4.564271588661833,3.1362071464562606,26.614035087719298,16.826816341059565,1.2003955174686882,0.9363514618178134,15.119999999999997,0.12656558998022413,0.24357284113381675,10.696240271079809,11.825471324983521,13.613851032357722,78.26829360811392
20362507,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,58,60,120,53,56,0,0,0,0,0,20,30656,5270,197,4.940607210626186,3.499163744060588,26.751269035532996,19.96461310525592,1.2567362428842506,1.0330202071611176,15.119999999999997,0.13548387096774195,0.22485768500948766,10.754701162600297,14.034284629981023,14.004892889002026,73.36257578092643
18514729,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,60,59,0,0,0,0,0,0,0,19,21593,3925,140,4.656050955414012,3.430453231803113,28.035714285714285,24.39348029251033,1.2535031847133757,1.060948829835279,16.119999999999997,0.1513375796178344,0.2494267515923567,11.274820746132848,12.325197452229297,14.896327243492834,72.33238057324844
21269646,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,Nihon University School of,Ministry of Education,0,0,0,26,23846,4081,132,4.987748100955648,3.7981996317220266,30.916666666666668,25.47024657438157,1.1622151433472188,1.1300746627764047,17.119999999999997,0.14089683901004657,0.2215143347218819,12.423025402270687,14.205910316098993,15.05227429325231,77.13118220615864
19097797,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.001,0.020,0.003,0.039,0.004,0,0,0,0,0,NIH,National Institutes of Health,National Center for Research Resources,0,0,19,21463,3999,207,4.51012753188297,3.153142259999627,19.318840579710145,9.241883482261857,1.2323080770192547,0.9741921627133515,11.619999999999997,0.12253063265816454,0.22930732683170793,7.776548484947324,11.804501125281316,11.91847113379201,82.97311349576526
19577008,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,26334,4622,142,4.825183903072263,3.771002603401223,32.54929577464789,20.084423753613986,1.2682821289485071,1.0130098797504026,18.119999999999997,0.14647338814366076,0.1971008221549113,13.07830766511662,13.216027693639116,15.602794345854512,66.50079667968872
18035140,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Danish Research Council for Health,0,0,0,0,18,21394,3817,124,4.726224783861672,3.103512283781138,30.782258064516128,16.482695628435557,1.3156929525805607,0.9633629453808744,17.119999999999997,0.15064186533927168,0.24941053183128112,12.37315997194216,12.671113439874247,15.430881686458687,64.2833842762007
23254227,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,71,215,73,22,464,National Institutes of Health,General Clinical Research Center,National Institute on Drug Abuse,0,0,45,56483,10186,405,4.685156096603181,3.3112073061692526,25.150617283950616,14.242056353366703,1.2919693697231494,0.9907686503245982,14.619999999999997,0.15295503632436677,0.14912625171804436,10.121428928109994,12.58209699587669,14.333823679803118,72.0065147782117
18514907,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,40,20,100,31,0,0,0,0,0,18,17117,3087,112,4.659540006478782,3.1545406249369354,27.5625,18.76491898955827,1.333981211532232,0.9725038010996955,15.619999999999997,0.1477162293488824,0.3006154842889537,11.084086491739555,12.358548752834466,14.656154480655498,66.0042520043732
19097848,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,11745,1980,65,5.034343434343435,3.8641447013666386,30.46153846153846,19.041137146876334,0.44747474747474747,0.5902950545622679,17.119999999999997,0.016666666666666666,0.3277777777777778,12.191282051282052,14.490020202020204,7.199576271509647,138.06017482517484
19577277,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.03,0.01,0.001,0.02,0,367,0,0,0,0,National Science Council Grant,0,0,0,0,14,18260,3098,136,5.042285345384119,3.670100179952348,22.779411764705884,13.911195159386102,1.422530664945126,1.2196942130344286,13.119999999999997,0.20206584893479665,0.22724338282763074,9.192591045456274,14.768766946417045,15.385492155788366,63.367802804465896
23261172,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.001,0.84,0.04,0.018,0.024,39,13,0,0,0,0,0,0,0,0,17,33723,5758,235,5.01962486974644,3.726324309434169,24.50212765957447,16.319558416412818,1.2257728377908996,1.0838260868228713,14.119999999999997,0.14709968739145537,0.17714484195901353,9.859690938786372,14.570830149357413,13.974678192997619,78.26495834842183
18514910,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,15717,2610,110,5.121455938697318,3.554455011432718,23.727272727272727,17.554062804208936,1.4475095785440613,1.092037211882899,18.33,0.1789272030651341,0.23563218390804597,9.562479972135144,15.197532567049805,14.899928537301246,60.29250783699061
20363089,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,43992,7739,260,4.813283369944437,3.2114503895023887,29.765384615384615,13.931809726138319,1.381573846750226,1.009786275654817,16.619999999999997,0.1704354567773614,0.16681741827109445,11.974328028864791,13.206279881121592,15.996199507300364,59.741987180315505
21272713,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,102,10,11,0,Conselho Nacional de Desenvolvimento à Pesquisa,Pesquisa de Minas Gerais,Minas Gerais,Universidade Federal de Minas Gerais,0,31,20365,3515,116,4.906401137980085,3.2391057271867854,30.301724137931036,20.101576761683326,1.3692745376955904,1.059550259294241,17.119999999999997,0.1647226173541963,0.2793741109530583,12.186578702114094,13.741348506401135,15.892172112206342,60.23812411095308
19097942,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,193,158,62,0,Massachusetts Department of Public Health,Philips Medical Systems,GE Healthcare,Boston Scientific,National Center for Research Resources,22,33273,6407,203,4.370063992508194,3.300242147469319,31.561576354679804,23.895811420485362,1.1375058529733104,1.0306678111184742,17.619999999999997,0.12252224129857968,0.20134228187919462,12.673639438391355,10.560074918058373,14.363030822474293,78.56700483845796
23265346,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001,0.014,0.011,0,0,250,0,0,0,0,0,0,0,0,0,25,18634,3308,103,4.769347037484885,3.413407270679128,32.116504854368934,23.52107981167806,1.3485489721886337,1.0531677249997802,18.119999999999997,0.17079806529625152,0.2629987908101572,12.914921167866076,12.89638452237001,16.50892851777438,60.14950452565715
18515185,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458,115,117,112,114,UCB Group,Schwarz Biosciences GmbH,0,0,0,20,37093,7051,204,4.410863707275563,3.31813687447246,34.56372549019608,25.17056803911977,1.1151609700751666,0.952512221012965,19.119999999999997,0.1111899021415402,0.19826974897177704,13.869966156935048,10.742294709970214,14.328322767149302,77.41020055909192
21272821,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,23163,4069,152,4.811010076185795,3.229871742363854,26.769736842105264,14.281683909628017,1.4423691324649792,1.030800135995576,15.119999999999997,0.16613418530351437,0.2565740968296879,10.774348410963512,13.271712951585155,15.1765876503033,57.639288498725946
