Doc ID,Clinical Trial,Multicenter Study,Comparative Study,Randomized Controlled Trial,Non-U.S. Gov't,"N.I.H., Extramural",Letter,Non-P.H.S.,Pragmatic Clinical Trial,Observational Study,Phase I,Phase II,Phase III,Phase IV,pval-1,pval-2,pval-3,pval-4,pval-5,n-1,n-2,n-3,n-4,n-5,funding-1,funding-2,funding-3,funding-4,funding-5,sections,characters,words,sentences,chars-per-word-mean,chars-per-word-stdev,words-per-sentence-mean,words-per-sentence-stdev,syallables-per-word-mean,syallables-per-word-stdev,ARI,hard-word-ratio,lexical-density,gunning-fog-index,coleman-liau-index,SMOG,flesch-kincaid-index
9228359,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,14737,2478,61,5.0290556900726395,3.457446953890143,40.622950819672134,26.86271513605567,1.5217917675544794,1.1365305022555192,22.119999999999997,0.18038740920096852,0.24939467312348668,16.321335291549243,14.28681194511703,18.593525113736387,36.85912138292386
11004420,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,26240,4797,221,4.612049197415051,3.2938839233238353,21.705882352941178,12.030242639610991,1.3948301021471754,1.1360528021854848,12.619999999999997,0.1801125703564728,0.21659370439858244,8.754397969319061,12.284486137169065,14.424605469030812,66.80090277011368
9266782,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,33,0,0,0,0,0,0,0,0,0,12,25496,4574,153,4.745518146042851,3.541073948157255,29.895424836601308,40.12778329397306,1.3034543069523392,1.0684043578945395,16.619999999999997,0.1729339746392654,0.33581110625273286,12.02734352449623,12.804757324005248,16.118451287217738,66.2189094226818
10601709,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,59324,11109,499,4.48933297326492,3.2230990489053006,22.2625250501002,12.814447263599002,1.1081105410027905,0.9213029705309986,13.119999999999997,0.1136916014042668,0.14060671527590243,8.950486660601788,11.538770366369608,12.217686360047864,90.49238530531223
8709360,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,12229,2009,88,5.178695868591339,3.3963631960891334,22.829545454545453,9.202975019867266,1.550024888003982,1.1728084421213083,17.83,0.2229965156794425,0.26630164260826283,9.22101678808996,15.568840219014433,16.018793980428352,52.53090583849951
9742976,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7616,2514,40,0,0,0,0,0,0,0,29,55148,10139,269,4.6196863596015385,3.6067754597517534,37.69144981412639,70.00542064125327,1.186803432291153,1.0123081521731108,20.619999999999997,0.13788342045566623,0.2033731137193017,15.131733293832824,11.919850083834696,16.152440080031262,68.17460806683019
8757151,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,21298,3886,95,4.6402470406587755,3.250544568289312,40.90526315789474,40.66156993866346,1.2913021101389603,1.0639488335283338,22.119999999999997,0.15337107565620176,0.24034997426659804,16.423453693420377,11.997056098816266,17.43800047635056,56.07199937698081
10658688,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.01,0.008,0.03,0,0,320,0,0,0,0,0,0,0,0,0,22,43806,7495,246,4.959306204136091,3.3602447502318196,30.46747967479675,12.702440684227579,1.4493662441627753,1.135075472274635,17.119999999999997,0.2,0.1857238158772515,12.2669918699187,14.048667111407607,17.231018443264652,53.29412387391055
11112891,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0,0,16,20439,3591,119,4.819270398217767,3.3670410742470533,30.176470588235293,20.901158454158047,1.2325257588415484,0.999772101248137,17.119999999999997,0.12252854358117515,0.22389306599832914,12.119599652726588,13.231890838206624,14.114042635529888,71.9342031549462
10675165,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,16,21720,3801,128,4.832675611681137,3.286398672400387,29.6953125,18.315072143404464,1.3877926861352277,1.0155780457910462,16.619999999999997,0.15969481715338069,0.2549329123914759,11.942002926861353,13.321967903183374,15.569498622657758,59.28699656545976
9315805,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.001,0.05,0.005,0.0004,0.0005,24,48,45,56,21,0,0,0,0,0,15,26616,4674,175,4.816431322207959,3.3423178819465535,26.708571428571428,19.150663555452105,1.2411210954214806,1.0159446846264621,15.119999999999997,0.13949507916131793,0.19212665810868634,10.7392266030931,13.305382969619167,14.155905375991722,74.72695532734276
9802271,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0.26,0.21,0.82,0.014,0,216,0,0,0,0,0,0,0,0,0,17,12341,2139,82,4.907900888265544,3.5022948827502156,26.085365853658537,14.477058240422927,1.2917251051893408,1.0057720352171642,15.119999999999997,0.12529219261337074,0.30481533426834967,10.484263218508765,13.861972884525478,13.45684262871021,71.07840975951838
11117910,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,252,125,127,0,0,0,0,0,0,27,21248,3647,153,4.965176857691253,3.7180740986425582,23.836601307189543,17.59166127083028,1.2835207019468056,1.0584619872949979,13.619999999999997,0.15409925966547847,0.2692624074581848,9.596280226742008,14.274559912256645,14.07792156788986,74.0549982885029
9474071,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.05,0.002,0.06,0.53,0.07,222,82,0,0,0,0,0,0,0,0,16,41121,7686,272,4.501431173562321,3.2027859590403995,28.25735294117647,17.307719124908036,1.3066614623991673,1.0563829765843757,16.119999999999997,0.15079365079365079,0.19216757741347906,11.36325863678805,11.410169138693728,14.92149999053478,67.61022704573635
9802273,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3000,0,0,0,0,0,0,0,0,16,24346,4549,157,4.5387997362057595,3.637136277413094,28.97452229299363,25.585439830904722,1.057814904374588,1.0669518296283185,16.119999999999997,0.12398329303143547,0.24686744339415256,11.639402234410028,11.611536601450869,13.956761285670023,87.93471896252134
11130523,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5520,0,0,0,0,0,0,0,0,0,20,35961,5903,135,5.219549381670337,3.931458332780767,43.72592592592593,27.101090364590426,1.3975944435033034,1.1093452728110151,28.33,0.17076063018803997,0.17347111638150092,17.55867462244559,15.37029984753515,18.73929461762088,44.216695264805736
8942774,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,18726,3385,131,4.660561299852289,3.205942737134486,25.83969465648855,15.158047770532338,1.2661742983751847,1.019684916873824,14.619999999999997,0.1400295420974889,0.23485967503692762,10.391889679434417,12.415255539143274,13.99581954825641,73.4893642811235
9525542,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.002,0.05,0.0006,0.0002,0,0,0,0,0,0,0,0,0,0,0,15,14962,2649,97,4.784069460173651,3.4270828964972115,27.309278350515463,15.86489890236085,1.3261608154020386,1.0813675106764797,15.619999999999997,0.17818044545111364,0.2529256323140808,10.994983518386633,13.09783314458286,15.730827029407966,66.92287749121435
11145488,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,120,0,0,0,0,0,0,0,0,18,28094,4769,161,5.040260012581254,3.6617773950322117,29.62111801242236,18.189950556343913,1.3128538477668275,1.1251462362868976,16.619999999999997,0.1599916124973789,0.24659257706018034,11.912443849967897,14.544332145103795,15.56548810629657,65.70212969631773
8942775,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,24511,4509,157,4.567088046129962,3.167077616177957,28.719745222929937,17.176995048873696,1.2397427367487248,1.0187026014436322,16.119999999999997,0.13639387890884896,0.2137946329563096,11.542455640735515,11.784289199379018,14.435716644085254,72.80222306978399
9074572,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,722,352,370,0,0,0,0,0,0,34,25557,4743,115,4.57516339869281,3.518312467177268,41.243478260869566,58.45534977758783,1.1393632721905966,1.0242755333047195,22.619999999999997,0.13430318363904703,0.27176892262281255,16.551112577803448,11.610162344507692,16.574252477024377,68.58273673789293
10821361,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,0,0,0,0,0,0,0,0,16,19647,3378,109,4.950858496151569,3.5602950817457724,30.990825688073393,25.27240312073847,1.3259325044404973,1.0828529923786456,17.119999999999997,0.15837773830669036,0.27146240378922437,12.459681370552033,13.987377146240377,15.785452957447347,63.20542205093945
9074574,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,194,96,98,0,0,0,0,0,0,12,16662,2822,107,5.023742026931254,3.6158798060964537,26.373831775700936,13.932128854710744,1.2710843373493976,0.9225912732980663,15.119999999999997,0.13430191353649892,0.22856130403968816,10.603253475694975,14.534330262225371,13.880688941470702,72.53182580790454
8181328,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0.01,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14816,2521,72,4.965886552955176,3.3685677237287033,35.013888888888886,20.348715608535546,1.380007933359778,1.0462501053265831,19.619999999999997,0.14399047996826655,0.26259420864736216,14.063151747542861,13.998032526775088,15.956303952927545,54.547231615540596
11191537,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,600,400,605,352,0,0,0,0,0,20,25290,4533,153,4.724906243106111,3.462634937042483,29.627450980392158,17.602662161453836,1.2239135230531657,1.0172425516593373,16.619999999999997,0.13765718067504965,0.2468563864990073,11.906043264426884,12.689900727994704,14.666063409228716,73.22005320460417
11704167,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,8,29458,5301,166,4.670062252405207,3.038617451241854,31.933734939759034,19.284830132474802,1.3369175627240144,0.9254124194456456,17.619999999999997,0.1416713827579702,0.19298245614035087,12.830162529006802,12.316325221656289,15.280067528039478,61.31903322969299
11303192,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,8,12511,2138,75,5.020579981290926,3.6623451961051336,28.506666666666668,27.215046182924972,1.390551917680075,1.204715394290013,16.119999999999997,0.2207670720299345,0.29466791393826003,11.490973495478642,14.456276894293733,17.460390632737862,60.260041097599
10023943,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,2647,0,0,0,0,0,0,0,0,18,24075,4449,138,4.581928523263655,3.601695339632536,32.23913043478261,31.148702530142884,1.1679028995279839,1.0337937516202902,18.119999999999997,0.1294672960215779,0.28860418071476734,12.947439092321677,11.791881321645313,14.800330179935766,75.30769730862824
11705426,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0.03,0.04,0.01,0.66,0.001,193,41,99,93,248,0,0,0,0,0,18,19737,3547,134,4.708767972934875,3.4220082184370746,26.470149253731343,13.677098084302498,1.255709049901325,1.0583810468680845,15.119999999999997,0.13927262475331265,0.2435861291232027,10.643768751393864,12.679391034677192,14.097821533959745,73.73481288581061
12114036,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,72894,13579,248,4.559393180646587,3.5682109151999173,54.75403225806452,99.29834805773416,1.2254216068929966,1.046766430841292,29.119999999999997,0.1458133883202003,0.17681714411959643,21.95993825855389,11.392034759555195,19.27088990854524,47.588989314917015
15017676,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,16230,2771,112,4.9577769758210035,3.369113259279383,24.741071428571427,12.055237384276111,1.4803320101046553,1.1111606689314928,14.119999999999997,0.20570191266690727,0.23457235654998196,9.978709336495335,14.198902923132444,16.016738699544614,56.486724445146166
10091815,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0001,0.0008,0,0,0,0,0,0,0,0,0,0,0,0,0,17,20037,3480,125,4.929310344827586,3.7379147158238983,27.84,12.892483431529321,1.3517241379310345,1.1777167969192035,15.619999999999997,0.19511494252873562,0.24913793103448276,11.214045977011494,13.937218390804595,16.44359860265117,64.2215379310345
11706726,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.772,0.220,0.90,0.44,0.5154,60,32,28,0,0,0,0,0,0,0,9,22752,4391,211,4.3794124345251655,3.4409399999032355,20.81042654028436,14.083495416640378,1.0446367570029607,1.0048100040188483,12.119999999999997,0.11933500341607835,0.2004099294010476,8.371904617480176,10.958132543839675,12.131728968319877,97.33614741916091
11330770,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00005,0,0,0,0,131,357,44,49,450,0,0,0,0,0,21,27523,4722,186,4.965268953833122,3.3752875440102064,25.387096774193548,15.567486740563199,1.4074544684455739,1.0618029608724258,14.619999999999997,0.1613722998729352,0.22871664548919948,10.219387629626594,14.221397712833546,14.691978157721916,61.996448743698
15018852,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10439,1866,61,4.713290460878885,3.159360779390972,30.59016393442623,18.185504345659787,1.3033226152197213,0.9717025100261001,17.119999999999997,0.13719185423365488,0.2792068595927117,12.290942315463955,12.599335476956053,14.8321753419354,65.52489035896897
11247549,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497,0,0,0,0,0,0,0,0,0,16,26391,4541,163,4.937458709535345,3.41576541410688,27.858895705521473,15.251341693908902,1.4294208324157676,1.0566673977034742,15.619999999999997,0.1678044483593922,0.23210746531600968,11.210680061552345,13.984620127725169,15.480853592499159,57.62921843652178
11356434,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1013,0,0,0,0,0,0,0,0,0,18,18617,3217,114,4.927261423686665,3.6697033094936167,28.219298245614034,16.4406999678355,1.3064967360895243,1.1367593594665442,16.119999999999997,0.16910164749766862,0.2561392601802922,11.355359957244682,13.915051290021761,15.608449848112237,67.66278840752803
13678870,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1013,0,0,0,0,0,0,0,0,0,18,18617,3217,114,4.927261423686665,3.6697033094936167,28.219298245614034,16.4406999678355,1.3064967360895243,1.1367593594665442,16.119999999999997,0.16910164749766862,0.2561392601802922,11.355359957244682,13.915051290021761,15.608449848112237,67.66278840752803
15569333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,14,10306,1874,78,4.645144076840982,3.505545969170068,24.025641025641026,17.95302265110314,1.1744930629669157,0.9832378986859323,14.119999999999997,0.1344717182497332,0.3335112059765208,9.664045097556304,12.385848452508004,13.397384779245865,83.0868612319733
15037413,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,25470,4656,168,4.614905498281787,3.3531339224225643,27.714285714285715,14.71816786678982,1.3051975945017182,1.0334907708687353,15.619999999999997,0.14583333333333334,0.19952749140893472,11.144047619047619,12.091932989690719,14.613946157001841,68.28528350515465
11384629,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,39776,7626,289,4.380802517702596,3.113548383996567,26.387543252595155,15.62256593882322,1.181484395489116,1.04486156643335,15.119999999999997,0.13099921321793864,0.11893522161028063,10.607416986325239,10.753432992394437,13.750426481582874,80.09806374023671
13678871,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18963,3474,108,4.626655152561888,3.6040245177713714,32.166666666666664,17.84905557856574,1.213586643638457,1.1045981132759983,18.119999999999997,0.14853195164075994,0.2607944732297064,12.926079447322971,12.056338514680483,15.616094167265928,71.51640328151987
10208187,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.05,0.01,0,0,0,971,17,10,0,0,0,0,0,0,0,21,28721,5118,184,4.731926533802267,3.1432542895387305,27.815217391304348,16.63719537355494,1.4230168034388433,1.0060827754557182,15.619999999999997,0.15982805783509182,0.1969519343493552,11.190018179655777,12.77727237202032,15.174262852870605,58.21533277689997
11399688,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,943,0,0,0,0,0,0,0,0,0,23,36575,6331,193,4.908387300584426,3.476594378560586,32.803108808290155,24.758260209843254,1.290317485389354,1.0620360697873419,18.119999999999997,0.1427894487442742,0.1589006476070131,13.178359302813773,13.700281156215446,15.492858018159616,64.37898529564616
12686038,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,25392,4428,142,4.86449864498645,3.3621385189487842,31.183098591549296,26.405356140068022,1.3139114724480578,1.1134291252089499,17.619999999999997,0.1501806684733514,0.2549683830171635,12.533311704009058,13.475411020776875,15.491750346570079,64.02724436047177
12220782,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,17841,3054,91,4.958087753765553,3.3826126785968373,33.56043956043956,29.70417433860051,1.3339882121807465,1.0597269102672013,18.619999999999997,0.17125081859855926,0.21872953503601833,13.49267615161525,13.9781008513425,16.82451144381521,59.9157510956627
12712025,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,8,26754,4654,158,4.862483884830254,3.4591966113940074,29.455696202531644,28.102994136720035,1.299527288354104,0.979851288908085,16.619999999999997,0.13601203266007736,0.16716802750322304,11.836683294076689,13.502982380747742,14.56362813226654,66.9974597596732
11809253,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,120,60,0,0,0,0,0,0,0,18,14264,2410,101,5.043983402489626,3.5533844716753427,23.861386138613863,14.72482916910773,1.4153526970954358,1.0579952063105038,13.619999999999997,0.1755186721991701,0.2838174273858921,9.614761924325215,14.737029045643151,14.820174623044032,62.87685489503308
12241657,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,928,29,0,0,0,0,0,0,0,0,21,32005,5698,158,4.773078273078273,3.41530567190683,36.063291139240505,50.52515512585604,1.2132327132327132,1.0105601703658469,20.119999999999997,0.13513513513513514,0.2464022464022464,14.479370509750257,12.846900666900662,15.740455115454534,67.59127195418338
11809254,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,24832,4384,141,4.799726277372263,3.3183152332346215,31.092198581560282,19.091471809318374,1.314096715328467,1.0680119782612474,17.619999999999997,0.15374087591240876,0.229242700729927,12.498375782989077,13.096514598540146,15.619183095987825,64.10383632292803
11425414,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,17,14132,2510,101,4.753784860557769,3.3031887346305466,24.85148514851485,14.330656746020999,1.3601593625498007,0.9925083282289733,14.119999999999997,0.1641434262948207,0.2661354581673307,10.00625142992387,12.995665338645416,14.667161696956395,66.5412605025443
14563499,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8308,1566,62,4.468071519795657,3.2589913545750386,25.258064516129032,15.260508858446375,1.2994891443167305,1.1056743742183175,14.619999999999997,0.1756066411238825,0.28735632183908044,10.173468462901166,11.302094508301405,15.160479838009088,71.26128290693366
11842293,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,16,16716,3070,112,4.568078175895765,3.193206766911915,27.410714285714285,15.27616855141778,1.217915309446254,0.9470584436876873,15.619999999999997,0.11172638436482085,0.25732899022801303,11.008976268031644,11.824964169381108,13.126405980863044,75.97748982084691
15071430,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,29325,4672,113,5.382063356164384,3.714754928211871,41.34513274336283,33.494074612295336,1.5222602739726028,1.11377673197061,27.33,0.2106164383561644,0.2052654109589041,16.6222996726876,16.35348458904109,19.986991846910275,36.08647108740453
15979015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,18631,3315,136,4.760180995475113,3.320550298106896,24.375,12.272183240217753,1.4039215686274509,1.0948253206655214,14.119999999999997,0.167420814479638,0.2579185520361991,9.816968325791855,13.049761689291103,14.669529524196278,63.32261029411768
12756388,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,30717,5271,194,4.966230316827926,3.3466964933605015,27.170103092783506,18.689082263295838,1.377347751849744,1.0052934431553993,15.619999999999997,0.1707455890722823,0.20944792259533296,10.936339472742317,14.172870423069622,15.433638388271767,62.73372555433643
11849631,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,24596,4377,159,4.751199451679232,3.3072429034212716,27.528301886792452,16.28768709472371,1.4171807173863378,1.0486433834454616,15.619999999999997,0.16860863605209048,0.1644962302947224,11.078764209137818,12.898450993831393,15.436733480356509,59.00028489402149
15698445,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,25720,4531,169,4.79474729640256,3.1838137468699874,26.810650887573964,11.494289686933977,1.3864489075259325,1.048677702437647,15.119999999999997,0.17479585080556168,0.24078569852129772,10.79417869535181,13.174892959611565,15.49609468881329,62.328611772418554
16003646,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3156,551,17,4.827586206896552,3.205852798088117,32.411764705882355,19.55140283818981,1.471869328493648,1.1101854595139558,18.119999999999997,0.17422867513611615,0.41742286751361163,13.034397352407389,13.23288566243194,16.704608050291505,49.41691363296681
12354470,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,21330,3510,113,5.225356125356125,3.7983041057115203,31.061946902654867,16.48445327413547,1.4025641025641025,1.109017699309265,22.33,0.19401709401709402,0.2760683760683761,12.502385598668786,15.599874643874642,17.15333789041956,56.65020081688225
14592392,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.05,0.02,0.0001,0.049,0.005,0,0,0,0,0,0,0,0,0,0,15,14144,2596,112,4.613251155624037,3.2925269597137072,23.178571428571427,14.131438521875776,1.2361325115562403,1.0299572481538888,13.619999999999997,0.14252696456086286,0.25577812018489987,9.328439357252917,12.23020030816641,13.512433099250934,78.73193952234209
11897434,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0.020,0.05,0.030,0.018,0.02,0,0,0,0,0,0,0,0,0,0,22,20460,3558,118,4.871838111298482,3.4582354221016693,30.152542372881356,17.356802217709483,1.3046655424395728,1.0720199508222186,17.119999999999997,0.1641371557054525,0.21360314783586284,12.126671811434726,13.541540191118603,15.838070033878981,65.85546460113758
15704058,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0.022,0.010,0.024,0.006,0.017,366,633,0,0,0,0,0,0,0,0,20,20542,3603,115,4.834304746044962,3.441349628612133,31.330434782608695,18.183143215014482,1.286150430197058,1.0586218710306885,17.619999999999997,0.1523730224812656,0.23091867887871217,12.593123122035985,13.294709963918955,15.611042794014217,66.22628230098108
12767648,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0.99,0.001,0.18,0.049,0.38,10,200,0,0,0,0,0,0,0,0,21,23016,4276,137,4.547006548175865,3.4531975751889146,31.21167883211679,20.61033102487479,1.121842843779233,0.999499761881197,17.619999999999997,0.1127221702525725,0.22123479887745556,12.529760400947744,11.607942001870907,13.844494662527488,80.24724140167838
11948033,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0.030,0.009,0.013,0.016,0.003,0,0,0,0,0,0,0,0,0,0,25,40795,7495,218,4.56971314209473,3.334267114002351,34.38073394495413,20.352356840226882,1.2552368245496999,1.0475670974664257,19.119999999999997,0.14062708472314878,0.1399599733155437,13.808544411870912,11.679557038025347,15.690469604078817,65.74551968896697
15768009,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,35385,6451,276,4.61246318400248,3.2145781779288387,23.3731884057971,12.846585905736392,1.2593396372655403,0.9840945534570079,13.619999999999997,0.13563788559913192,0.22260114710897536,9.403530516558494,12.218037513563786,13.300820575031626,76.57108045545125
12791436,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.03,0.002,0.001,0.01,0.02,571,0,0,0,0,0,0,0,0,0,13,19710,3453,99,4.856935997683174,3.3338447726884692,34.878787878787875,22.292248459339238,1.4008108890819577,1.0855989751639858,19.119999999999997,0.1841876629018245,0.28120474949319435,14.025190216675881,13.359721980886185,17.608677718603914,52.92442908669669
16051369,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,16027,2889,140,4.6580131533402565,3.265603762664746,20.635714285714286,14.380347658061012,1.153686396677051,0.9849665470276412,12.119999999999997,0.1242644513672551,0.33160263066805123,8.303991494832617,12.604832121841469,12.277141839650714,88.28788084112152
11583749,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403,511,514,505,1530,0,0,0,0,0,22,42244,7507,217,4.778873051818303,3.3882158378048803,34.59447004608295,52.48969534514539,1.2572265885173837,1.0551229446639656,19.119999999999997,0.15265751964832822,0.1746370054615692,13.898851026292512,12.905650725989076,16.25736630324935,65.36024351465518
11997066,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007,0.04,0.3,0.0001,0.0005,58,20,18,0,0,0,0,0,0,0,14,12271,2240,80,4.61875,3.2591241695946542,28.0,18.76908311592919,1.2245535714285714,0.9965946025824166,16.119999999999997,0.12857142857142856,0.24776785714285715,11.251428571428573,12.106821428571429,13.968273953766033,74.8177678571429
16053970,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0.001,0.0001,0.0029,0.0004,0.0112,0,0,0,0,0,0,0,0,0,0,23,22040,4068,132,4.557030481809243,3.3070016448560344,30.818181818181817,17.37762805950004,1.2261553588987217,1.0459168043631233,17.119999999999997,0.13815142576204523,0.21779744346116028,12.382533297577545,11.675457227138647,14.916720027346102,71.82180209171361
15820160,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.006,0.04,0.0001,0.01,0.05,0,0,0,0,0,0,0,0,0,0,19,20767,3606,103,4.898502495840266,3.556044332346489,35.00970873786408,23.962591411807622,1.3377703826955074,1.1510904508989712,19.619999999999997,0.1735995562950638,0.24348308374930672,14.07332331766366,13.601885745978922,17.21269378093559,58.12477125502805
11587165,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14709,2582,100,4.798605731990705,3.3517345304925517,25.82,13.951126814488482,1.3776142525174284,1.081139081892575,14.619999999999997,0.17970565453137102,0.2807900852052672,10.39988226181255,13.2275755228505,15.43473207641119,64.08153423702556
12006420,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0.05,0.2,0.7,0.5,0,29,0,0,0,0,0,0,0,0,0,21,26642,4770,174,4.712368972746331,3.2228142695510584,27.413793103448278,16.074286883840244,1.2324947589098532,0.9146054003332341,15.619999999999997,0.12473794549266247,0.1658280922431866,11.015412419576377,12.673308176100626,13.693109777835634,74.74094339622646
